ano;regiao;codRegiao;UF;codUF;municipio;codMunicipio;entidade;codEntidade;matriculas_base
2023;Nordeste;2;PI;22;Floriano;2203909;EDUCANDARIO SANTA JOANA DARC;22056998;172.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUN ANTONIO GUILHERME;22057064;152.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL ANTONIO NIVALDO;22057072;241.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL CAMARA JUNIOR;22057080;98.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL AREA LEAO;22057099;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL DONA ALELUIA;22057102;164.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL DORINHA CARVALHO;22057110;200.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL FRANCISCO CARNEIRO LEAO;22057129;
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUN GETULIO VARGAS;22057145;321.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL JOAO GONCALVES FILHO;22057153;28.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL MANOEL AMANCIO;22057170;15.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUN MARCOS DOS SANTOS PARENTE;22057200;137.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL ANTONIO FERREIRA DO NASCIMENTO;22057234;
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL PROF IRACEMA MIRANDA;22057293;187.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL 08 DE JULHO;22057331;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL SERGIO JOSE DE SOUSA;22057358;117.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL SOCORRO ARAUJO;22057366;7.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL SOCORRO GOES E SILVA;22057374;19.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL THERMUTES PONTES;22057420;
2023;Nordeste;2;PI;22;Floriano;2203909;CEEP CALISTO LOBO;22057498;1655.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA TIA RUBENITA;22057501;87.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MENINO JESUS DE PRAGA;22057536;246.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MIRIM;22057544;105.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MODERNA MONTEIRO LOBATO;22057552;29.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL ENGENHEIRO JOSE LINS DE ALBUQUERQUE;22057595;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL LUIS CRISPINIANO;22057617;
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL RAIMUNDO NEIVA;22057625;107.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUN DOM EDILBERTO;22057668;158.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUN MARIA DO CARMO GUIDA DE MIRANDA;22057676;204.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL MARENICE ATTEM;22057684;135.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL NAILA BUCAR;22057692;123.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL RIBAMAR LEAL;22057706;80.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA PEQUENO PRINCIPE;22057714;308.0
2023;Nordeste;2;PI;22;Floriano;2203909;GINASIO PRIMEIRO DE MAIO;22057749;214.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL ANTONIO WAQUIM;22057757;173.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESC MUL FRUTUOSO PACHECO;22057765;50.0
2023;Nordeste;2;PI;22;Floriano;2203909;CEJA PROFESSORA SOCORRO MENDES;22057790;282.0
2023;Nordeste;2;PI;22;Floriano;2203909;SESC CENTRO EDUCACIONAL DE FLORIANO;22057811;97.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL MARIANO JOSE AVELINO;22057900;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL JOSE FRANCISCO DUTRA;22057943;568.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL HERMES PACHECO;22057960;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL HERMOGENES SOARES;22057978;
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL PEDRO VIEIRA DE SOUSA;22057994;7.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL LEONIDAS NUNES DE ALMEIDA;22058044;11.0
2023;Nordeste;2;PI;22;Floriano;2203909;U E MIRTES DEMES;22058060;210.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL SAGRADO CORACAO DE JESUS;22058079;
2023;Nordeste;2;PI;22;Floriano;2203909;CETI FAUZER BUCAR;22058095;137.0
2023;Nordeste;2;PI;22;Floriano;2203909;ESCOLA MUNICIPAL ALEXANDRE NUNES DE ALMEIDA;22058125;233.0
2023;Nordeste;2;PI;22;Floriano;2203909;CETI BUCAR NETO;22058141;322.0
2023;Nordeste;2;PI;22;Floriano;2203909;U E DJALMA NUNES;22058150;248.0
2023;Nordeste;2;PI;22;Floriano;2203909;CETI JACOB DEMES;22058192;186.0
2023;Nordeste;2;PI;22;Floriano;2203909;U E MONSENHOR LINDOLFO UCHOA;22058230;234.0
2023;Nordeste;2;PI;22;Floriano;2203909;U E OSVALDO DA COSTA E SILVA;22058265;279.0
2023;Nordeste;2;PI;22;Floriano;2203909;U E ZEZINHO VASCONCELOS;22058338;119.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;CENTRO EDUC EBENEZER GUEIROS;22058346;338.0
2023;Nordeste;2;PI;22;Porto Alegre do Piauí;2208551;ESC MUL FIRMINO LEITE DE BRITO;22058419;
2023;Nordeste;2;PI;22;Porto Alegre do Piauí;2208551;ESC MUL HORACIO LIMA;22058435;
2023;Nordeste;2;PI;22;Guadalupe;2204501;ESC MUL MANOEL MATIAS;22058494;95.0
2023;Nordeste;2;PI;22;Porto Alegre do Piauí;2208551;ESC MUL RUI BARBOSA;22058532;
2023;Nordeste;2;PI;22;Guadalupe;2204501;INST EDUCACIONAL DE ENSINO BASICO;22058575;251.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;ESC MUL RAIMUNDO N DE SANTANA;22058583;180.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;ESC MUL OLINDINA SILVA;22058613;
2023;Nordeste;2;PI;22;Guadalupe;2204501;ESCOLA MUNICIPAL SEBASTIAO PEREIRA LIMA;22058621;180.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;U E CARLOS FRANCO;22058648;117.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;U E JOAO PINHEIRO;22058702;162.0
2023;Nordeste;2;PI;22;Guadalupe;2204501;ESCOLA MUNICIPAL PROFESSOR HIPOLITO JOSE DE ALENCAR ARARIPE;22058710;594.0
2023;Nordeste;2;PI;22;Itaueira;2205102;EDUCANDARIO DOM EDILBERTO;22058753;101.0
2023;Nordeste;2;PI;22;Itaueira;2205102;EDUC STA TERESINHA;22058761;103.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESC MUL LUIS ALVES DOS SANTOS;22058796;
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL RAIMUNDO GOMES;22058800;5.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESC ESP MARIA EMILIA DE MORAES;22058826;
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL ANTONIO HOLANDA;22058885;13.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL ANTONIO HONORIO DE MORAES;22058893;181.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL CICERO JOSE SARAIVA;22058907;26.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JOAO DE ARAUJO COSTA;22058923;5.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JOSE HENRIQUE LUZ;22058931;10.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL MUNDICO CASTRO;22058940;16.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL MANOEL BASTOS RIBEIRO;22059008;339.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL MANOEL BEZERRA;22059016;30.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL SANTA JOANA DARC;22059091;6.0
2023;Nordeste;2;PI;22;Itaueira;2205102;UNID ESC STO ANTONIO;22059105;
2023;Nordeste;2;PI;22;Itaueira;2205102;UNID ESC STO ANTONIO;22059113;
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JOAQUIM NEPOMUCENO RIBEIRO;22059121;42.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL ANTONIO HOLANDA CAVALCANTE;22059148;143.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JOAO SARAIVA;22059237;6.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JOSE BEZERRA;22059253;13.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL JUAREZ LEITAO;22059261;16.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL MERCES AVELINO;22059318;426.0
2023;Nordeste;2;PI;22;Itaueira;2205102;CETI MONSENHOR UCHOA;22059326;577.0
2023;Nordeste;2;PI;22;Itaueira;2205102;ESCOLA MUNICIPAL SAO JOSE;22059334;
2023;Nordeste;2;PI;22;Jerumenha;2205300;ESC MUL ROBERTO BATISTA SOUSA;22059393;
2023;Nordeste;2;PI;22;Jerumenha;2205300;ESCOLA INFANTIL FIRMINO EVELIN;22059440;72.0
2023;Nordeste;2;PI;22;Jerumenha;2205300;UNID ESC SEN HELVIDIO NUNES;22059504;
2023;Nordeste;2;PI;22;Jerumenha;2205300;UNID ESC JOSE LUIS MAIA;22059555;
2023;Nordeste;2;PI;22;Jerumenha;2205300;UNID ESC PROF PEDRO DAMAS DE SOUSA;22059601;36.0
2023;Nordeste;2;PI;22;Jerumenha;2205300;U E SEBASTIAO ROCHA LEAL;22059610;187.0
2023;Nordeste;2;PI;22;Jerumenha;2205300;UNID ESC PETRONIO P NUNES;22059636;12.0
2023;Nordeste;2;PI;22;Jerumenha;2205300;UNIDADE ESCOLAR VICENTE FONSECA;22059652;266.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;ESC MUL CALISTO LOBO;22059679;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;ESC MUL MARIANO VICENTE DA SILVA;22059687;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;ESC MUL FRANCISCO LEAO;22059717;17.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;ESC MUL RAIMUNDO FRANCISCO;22059814;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;ESCOLA SANTA TEREZA;22059890;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;GRUPO ESCOLAR DIRCEU ARCOVERDE;22059911;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;U E JOAO LEAL;22059920;406.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNID ESC JORGE JOSE FERREIRA;22059938;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNID ESC RAIMUNDO SOARES LEAL;22059954;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;PRE ESC LUIZ GONZAGA DE S MENDES;22059962;185.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNID ESC FRANCISCO M DOS SANTOS;22060006;
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNID ESC JOSE VIEIRA DA COSTA;22060065;92.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNIDADE ESCOLAR JOAO BORGES FERREIRA;22060073;148.0
2023;Nordeste;2;PI;22;Nazaré do Piauí;2206704;UNID ESC MARCOS CARVALHO;22060081;263.0
2023;Nordeste;2;PI;22;Pavussu;2207850;PRE ESCOLAR TIA ADELINA;22060090;70.0
2023;Nordeste;2;PI;22;Rio Grande do Piauí;2209005;EDUCANDARIO SABINO COELHO;22060111;37.0
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN ALMIR DA COSTA E SILVA;22060120;12.0
2023;Nordeste;2;PI;22;Rio Grande do Piauí;2209005;ESCOLA MUNICIPAL ANFRISIO JOSE RODRIGUES;22060146;25.0
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN DOM AVELAR BRANDAO;22060227;
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN JOSE ANTONIO DA SILVA;22060294;
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN MANOEL ALEXANDRE;22060316;15.0
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN MANOEL RODRIGUES DA SILVA;22060367;14.0
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN SIMIAO PEREIRA DE MIRANDA;22060529;27.0
2023;Nordeste;2;PI;22;Pavussu;2207850;ESC MUN TEOTONIO DA COSTA E SILVA;22060545;28.0
2023;Nordeste;2;PI;22;Pavussu;2207850;U E JOSE SALUSTIANO DA SILVA;22060596;203.0
2023;Nordeste;2;PI;22;Rio Grande do Piauí;2209005;U E RUI BARBOSA;22060600;223.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;ESC MUNICIPAL PETRONIO PORTELA;22060677;29.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;ESCOLA MUNICIPAL CASTELO BRANCO;22060707;40.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;ESCOLA MUNICIPAL CONEGO CARDOSO;22060715;15.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;ESCOLA MUNICIPAL JOAO CARVALHO;22060804;
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;JOSE CELESTINO DA SILVA;22060987;16.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;ESCOLAR MUNICIPAL MAE MARIQUINHA;22060995;90.0
2023;Nordeste;2;PI;22;São Francisco do Piauí;2209708;U EMARIO COELHO NETO;22061010;244.0
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;ESC MUL DE OITI;22061070;
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESC MUL GERVAZIO ALVES DE FREITAS;22061100;
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;ESC MUL JOAQUIM DIAS DE OLIVEIRA;22061134;356.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESC MUL MARIA DE CARVALHO MENDES;22061185;
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;ESC MUL MARIA MADEIRA COELHO;22061193;
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;ESC MUL RAIMUNDO ANTONIO DE SOUZA;22061215;26.0
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;U E MIGUEL MARINHO;22061258;170.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESCMUL ANTONIO ALVES MARTINS;22061266;82.0
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;PRE ESC SOSSEGO DA MAMAE;22061290;128.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESCOLA MUNICIPAL DOM RAIMUNDO DE CASTRO E SILVA;22061304;187.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;U E LUIS SOARES DA SILVA;22061320;206.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESC MUNCIPAL PROFA JOVENI MADEIRA;22061339;118.0
2023;Nordeste;2;PI;22;São José do Peixe;2210102;ESCOLA MUNICIPAL MARTINHO DE SOUSA MENDES;22061347;201.0
2023;Nordeste;2;PI;22;São Miguel do Fidalgo;2210391;UNID ESC POLONORDESTE;22061363;35.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL 15 DE NOVEMBRO;22061371;7.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL ANTONIA GOMES;22061398;1.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL CASTRO ALVES;22061410;17.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL GEREMIAS REIS;22061436;4.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL HONORINO ALVES;22061444;32.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL JANSEN BARREIRA;22061452;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL JOAO CACIANO;22061460;18.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL LEOVERGINA BARREIRA;22061487;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL LUIZ DE FRANCA;22061495;7.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL PLACIDO LAURENCO;22061517;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SANTA APARECIDA;22061525;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SAO JOSE;22061541;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SAO LUIZ;22061550;4.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SAO RAIMUNDO;22061568;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SETE DE SETEMBRO;22061576;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL STA IZABEL;22061584;
2023;Nordeste;2;PI;22;São Gonçalo do Gurguéia;2209757;ESCOLA MUNICIPAL TANCREDO NEVES;22061606;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL SAO JOAO BATISTA;22061622;
2023;Nordeste;2;PI;22;São Gonçalo do Gurguéia;2209757;ESCOLA MUNICIPAL SANTA MARIA;22061649;17.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESC MUL MARCOS FERREIRA;22061657;
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;ESCOLINHA TIA LETICIA;22061673;
2023;Nordeste;2;PI;22;São Gonçalo do Gurguéia;2209757;UNIDADE ESCOLAR DE SAO GONCALO;22061681;238.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;U E CRISTAN BARREIRA PARENTE;22061690;195.0
2023;Nordeste;2;PI;22;Barreiras do Piauí;2201309;U E JOAQUIM DIAS PARENTE;22061711;89.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;CENTRO EDUCACIONAL LOURDINHA GOMES;22061738;218.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;UFPI - COLEGIO TECNICO DE BOM JESUS;22061754;450.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;COOPERATIVA EDUC ACIONAL PENIEL;22061762;365.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL VITURINO JOSE DE LIRA;22061797;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE ESCALVADO;22061843;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE ESTREITO;22061851;
2023;Nordeste;2;PI;22;Currais;2203230;ESC MUL DE LARANJEIRA;22061878;74.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE PATIS;22061908;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE SAPE;22061924;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE VEREDA SECA;22061983;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL LUIS ALVES;22062033;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL N SENHORA DA PAZ;22062041;
2023;Nordeste;2;PI;22;Currais;2203230;UNIDADE ESCOLAR SANTO ANTONIO;22062050;21.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL MARIA ARISTEIA FIQUEIREDO DA FONSECA;22062084;357.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL DE BACABA;22062114;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLINHA DA MONICA;22062173;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL CRECHE TIO PATINHAS;22062203;276.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL ANTONIO GILSON RODRIGUES COELHO;22062220;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL GENESIO DA FONSECA E SOUSA;22062246;
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESCOLAR JOAO PINHEIRO;22062262;47.0
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESC JOAQUIM FERNANDES DE CASTRO;22062270;133.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL LUIS RODRIGUES DOS SANTOS;22062289;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL MARIA JOSE PEQUENO DIOGENES;22062297;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL SAO FRANCISCO;22062300;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL ADELMAR MORENO BENVINDO;22062319;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL ALMERINDA DA FONSECA;22062327;255.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL BELIZARIA TORRES DE SOUSA;22062351;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL CANTIDIO ANTUNES DOS SANTOS;22062360;175.0
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESCOLAR FRANCISCO GABRIEL;22062408;97.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL HELVECIO PINHEIRO;22062416;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL JAIME RIBEIRO SOARES;22062424;218.0
2023;Nordeste;2;PI;22;Currais;2203230;UNIDADE ESCOLAR JOAO MARTINS DE SOUSA;22062432;28.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL JOAO PEDRO DA FONSECA;22062440;172.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL JOAQUIM ALENCAR FERREIRA;22062459;
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESCOLAR JOSE FRANCISCO SANTANA;22062467;254.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;GRUPO ESCOLAR MANUEL PARENTE;22062475;
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESCOLA MUNICIPAL MARCOS JULIO;22062483;126.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;ESC MUL TEODORO ALVES DOS SANTOS;22062491;
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESCOLAR NOSSA SENHORA APARECIDA;22062505;22.0
2023;Nordeste;2;PI;22;Currais;2203230;GRUPO ESCOLAR ODONEL DA COSTA ROSAL;22062513;21.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;JARDIM ESCOLA MOYSES BARJUD;22062564;239.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;U E ARACI LUSTOSA;22062602;593.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;CETI FRANKLIN DORIA;22062610;303.0
2023;Nordeste;2;PI;22;Currais;2203230;UNIDADE ESCOLAR JORGE RODRIGUES DOS SANTOS;22062637;565.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;U E JOAQUIM PARENTE;22062661;633.0
2023;Nordeste;2;PI;22;Bom Jesus;2201903;U E JOSE LUSTOSA ELVAS FILHO;22062670;539.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CENTRO EDUCACIONAL DE 1º GRAU;22062696;77.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;U E INTEGRADO ADENAUER;22062700;148.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ENSINO INFANTIL RITA LUZ PARENTE;22062718;89.0
2023;Nordeste;2;PI;22;Alvorada do Gurguéia;2200459;U E AGRICOLA DO DNOCS;22062726;437.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ESC REINO ENCANTADO;22062807;294.0
2023;Nordeste;2;PI;22;Alvorada do Gurguéia;2200459;UNIDADE ESCOLAR DEOMENES DE SOUSA BENVINDO;22062912;309.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;U E JOSE FRANCISCO DE MIRANDA;22063056;146.0
2023;Nordeste;2;PI;22;Alvorada do Gurguéia;2200459;UNIDADE ESCOLAR RAIMUNDO PEREIRA DE MIRANDA;22063064;106.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DEPUTADO WILSON PARENTE;22063072;372.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL WALDEMIRO CAVALCANTE DE OLIVEIRA LIMA;22063080;238.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CLEOMENES BENVINDO;22063161;64.0
2023;Nordeste;2;PI;22;Cristino Castro;2203107;U E JOAQUIM PARENTE;22063170;428.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUNICIPAL SAO JOAO BATISTA;22063218;59.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESCOLA MUNIICIPAL DIVINA PASTORA;22063226;28.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUNICIPAL DE COSME E DAMIAO;22063234;98.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUL NAPOLEAO LUSTOSA;22063242;65.0
2023;Nordeste;2;PI;22;São Gonçalo do Gurguéia;2209757;ESCOLA MUNICIPAL LOURENCO OSORIO;22063250;58.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUL DIOGENES ALMEIDA;22063269;
2023;Nordeste;2;PI;22;Gilbués;2204402;ESCOLA MUNICIPAL BOM JESUS;22063285;35.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUL BOM JESUS DA LAPA;22063293;6.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;22063307;8.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESC MUL SANTA RITA;22063315;13.0
2023;Nordeste;2;PI;22;São Gonçalo do Gurguéia;2209757;ESCOLA MUNICIPAL DE BARREIRO;22063358;26.0
2023;Nordeste;2;PI;22;Gilbués;2204402;ESCOLA MUNICIPAL SAO LUIS;22063455;
2023;Nordeste;2;PI;22;Gilbués;2204402;ESCOLA MUNICIPAL RAINHA DOS APOSTOLOS;22063471;
